publish_date,neg,neu,pos,compound,sentiment
2018-06-06,0.151,0.768,0.081,-0.9999,negative
2018-06-07,0.146,0.776,0.077,-0.9999,negative
2018-06-08,0.115,0.811,0.074,-0.9997,negative
2018-06-09,0.159,0.755,0.086,-0.9999,negative
2018-06-10,0.122,0.78,0.097,-0.9996,negative
2018-06-11,0.117,0.787,0.096,-0.9993,negative
2018-06-12,0.136,0.787,0.077,-0.9999,negative
2018-06-13,0.146,0.783,0.072,-0.9999,negative
2018-06-14,0.099,0.826,0.075,-0.9986,negative
2018-06-15,0.121,0.815,0.065,-0.9999,negative
2018-06-16,0.141,0.766,0.093,-0.9999,negative
2018-06-17,0.129,0.722,0.15,0.9992,positive
2018-06-18,0.096,0.823,0.081,-0.9974,negative
2018-06-19,0.143,0.774,0.083,-0.9999,negative
2018-06-20,0.147,0.767,0.086,-0.9999,negative
2018-06-21,0.152,0.754,0.094,-0.9999,negative
2018-06-22,0.175,0.74,0.085,-1.0,negative
2018-06-23,0.147,0.766,0.087,-0.9999,negative
2018-06-24,0.154,0.756,0.09,-0.9999,negative
2018-06-25,0.13,0.763,0.107,-0.9996,negative
2018-06-26,0.153,0.764,0.083,-0.9999,negative
2018-06-27,0.147,0.764,0.089,-0.9999,negative
2018-06-28,0.119,0.804,0.077,-0.9998,negative
2018-06-29,0.148,0.772,0.081,-0.9999,negative
2018-06-30,0.152,0.768,0.08,-0.9999,negative
2018-07-01,0.151,0.763,0.086,-0.9999,negative
2018-07-02,0.147,0.771,0.082,-0.9999,negative
2018-07-03,0.122,0.795,0.083,-0.9998,negative
2018-07-04,0.135,0.786,0.079,-0.9999,negative
2018-07-05,0.138,0.765,0.096,-0.9998,negative
2018-07-06,0.156,0.768,0.076,-1.0,negative
2018-07-07,0.143,0.766,0.091,-0.9999,negative
2018-07-08,0.161,0.751,0.088,-0.9999,negative
2018-07-09,0.12,0.788,0.091,-0.9996,negative
2018-07-10,0.144,0.775,0.082,-0.9999,negative
2018-07-11,0.134,0.779,0.087,-0.9999,negative
2018-07-12,0.139,0.794,0.067,-0.9999,negative
2018-07-13,0.129,0.79,0.081,-0.9999,negative
2018-07-14,0.124,0.794,0.083,-0.9998,negative
2018-07-15,0.131,0.785,0.084,-0.9999,negative
2018-07-16,0.143,0.756,0.101,-0.9999,negative
2018-07-17,0.152,0.779,0.07,-1.0,negative
2018-07-18,0.121,0.8,0.079,-0.9998,negative
2018-07-19,0.133,0.802,0.066,-0.9999,negative
2018-07-20,0.117,0.809,0.075,-0.9998,negative
2018-07-21,0.127,0.785,0.087,-0.9998,negative
2018-07-22,0.153,0.75,0.097,-0.9999,negative
2018-07-23,0.139,0.783,0.078,-0.9999,negative
2018-07-24,0.137,0.78,0.083,-0.9999,negative
2018-07-25,0.138,0.801,0.061,-1.0,negative
2018-07-26,0.139,0.776,0.086,-0.9999,negative
2018-07-27,0.13,0.802,0.068,-0.9999,negative
2018-07-28,0.149,0.757,0.095,-0.9999,negative
2018-07-29,0.159,0.748,0.093,-0.9999,negative
2018-07-30,0.142,0.753,0.105,-0.9998,negative
2018-07-31,0.145,0.774,0.081,-0.9999,negative
2018-08-01,0.158,0.77,0.073,-1.0,negative
2018-08-02,0.131,0.777,0.092,-0.9998,negative
2018-08-03,0.137,0.778,0.085,-0.9999,negative
2018-08-04,0.139,0.78,0.082,-0.9999,negative
2018-08-05,0.12,0.783,0.097,-0.9996,negative
2018-08-06,0.147,0.756,0.097,-0.9999,negative
2018-08-07,0.133,0.789,0.078,-0.9999,negative
2018-08-08,0.117,0.815,0.068,-0.9998,negative
2018-08-09,0.102,0.828,0.07,-0.9996,negative
2018-08-10,0.147,0.763,0.09,-0.9999,negative
2018-08-11,0.14,0.78,0.079,-0.9999,negative
2018-08-12,0.139,0.755,0.106,-0.9998,negative
2018-08-13,0.124,0.781,0.095,-0.9997,negative
2018-08-14,0.116,0.779,0.105,-0.9986,negative
2018-08-15,0.12,0.787,0.093,-0.9997,negative
2018-08-16,0.102,0.777,0.122,0.9993,positive
2018-08-17,0.146,0.748,0.106,-0.9998,negative
2018-08-18,0.128,0.759,0.114,-0.9991,negative
2018-08-19,0.095,0.796,0.11,0.9979,positive
2018-08-20,0.106,0.767,0.126,0.9991,positive
2018-08-21,0.149,0.763,0.088,-0.9999,negative
2018-08-22,0.14,0.781,0.08,-0.9999,negative
2018-08-23,0.105,0.819,0.076,-0.9995,negative
2018-08-24,0.154,0.759,0.087,-0.9999,negative
2018-08-25,0.123,0.798,0.079,-0.9998,negative
2018-08-26,0.117,0.763,0.12,0.8257,positive
2018-08-27,0.135,0.763,0.102,-0.9998,negative
2018-08-28,0.118,0.78,0.102,-0.9993,negative
2018-08-29,0.134,0.787,0.079,-0.9999,negative
2018-08-30,0.129,0.785,0.086,-0.9998,negative
2018-08-31,0.15,0.758,0.092,-0.9999,negative
2018-09-01,0.152,0.762,0.087,-0.9999,negative
2018-09-02,0.126,0.792,0.083,-0.9998,negative
2018-09-03,0.118,0.794,0.088,-0.9996,negative
2018-09-04,0.133,0.772,0.095,-0.9998,negative
2018-09-05,0.143,0.752,0.105,-0.9998,negative
2018-09-06,0.144,0.772,0.084,-0.9999,negative
2018-09-07,0.156,0.744,0.1,-0.9999,negative
2018-09-08,0.156,0.76,0.084,-0.9999,negative
2018-09-09,0.139,0.759,0.102,-0.9998,negative
2018-09-10,0.142,0.755,0.103,-0.9998,negative
2018-09-11,0.136,0.777,0.087,-0.9999,negative
2018-09-12,0.154,0.762,0.085,-0.9999,negative
2018-09-13,0.108,0.818,0.074,-0.9996,negative
2018-09-14,0.122,0.776,0.102,-0.9994,negative
2018-09-15,0.143,0.778,0.079,-0.9999,negative
2018-09-16,0.135,0.781,0.083,-0.9999,negative
2018-09-17,0.134,0.778,0.088,-0.9999,negative
2018-09-18,0.148,0.775,0.077,-0.9999,negative
2018-09-19,0.159,0.775,0.065,-1.0,negative
2018-09-20,0.17,0.75,0.08,-1.0,negative
2018-09-21,0.138,0.771,0.091,-0.9999,negative
2018-09-22,0.133,0.783,0.083,-0.9999,negative
2018-09-23,0.117,0.806,0.077,-0.9998,negative
2018-09-24,0.128,0.78,0.092,-0.9998,negative
2018-09-25,0.144,0.766,0.09,-0.9999,negative
2018-09-26,0.146,0.762,0.092,-0.9999,negative
2018-09-27,0.137,0.781,0.081,-0.9998,negative
2018-09-28,0.121,0.778,0.101,-0.9996,negative
2018-09-29,0.12,0.8,0.08,-0.9997,negative
2018-09-30,0.152,0.751,0.097,-0.9999,negative
2018-10-01,0.136,0.759,0.105,-0.9998,negative
2018-10-02,0.139,0.784,0.077,-0.9999,negative
2018-10-03,0.148,0.767,0.085,-0.9999,negative
2018-10-04,0.142,0.757,0.101,-0.9999,negative
2018-10-05,0.155,0.759,0.086,-0.9999,negative
2018-10-06,0.154,0.757,0.089,-0.9999,negative
2018-10-07,0.128,0.773,0.099,-0.9996,negative
2018-10-08,0.12,0.809,0.071,-0.9999,negative
2018-10-09,0.132,0.779,0.089,-0.9999,negative
2018-10-10,0.142,0.762,0.096,-0.9999,negative
2018-10-11,0.149,0.763,0.088,-0.9999,negative
2018-10-12,0.131,0.789,0.081,-0.9999,negative
2018-10-13,0.153,0.76,0.088,-0.9999,negative
2018-10-14,0.13,0.78,0.09,-0.9998,negative
2018-10-15,0.135,0.759,0.106,-0.9997,negative
2018-10-16,0.128,0.791,0.081,-0.9998,negative
2018-10-17,0.155,0.743,0.102,-0.9999,negative
2018-10-18,0.136,0.772,0.092,-0.9999,negative
2018-10-19,0.113,0.792,0.095,-0.9992,negative
2018-10-20,0.138,0.762,0.1,-0.9999,negative
2018-10-21,0.128,0.801,0.071,-0.9998,negative
2018-10-22,0.131,0.791,0.078,-0.9999,negative
2018-10-23,0.148,0.781,0.071,-1.0,negative
2018-10-24,0.123,0.786,0.091,-0.9998,negative
2018-10-25,0.143,0.778,0.079,-0.9999,negative
2018-10-26,0.135,0.79,0.075,-0.9999,negative
2018-10-27,0.152,0.762,0.086,-0.9999,negative
2018-10-28,0.159,0.759,0.082,-1.0,negative
2018-10-29,0.146,0.765,0.088,-0.9999,negative
2018-10-30,0.129,0.782,0.089,-0.9999,negative
2018-10-31,0.144,0.769,0.087,-0.9999,negative
2018-11-01,0.108,0.804,0.088,-0.999,negative
2018-11-02,0.131,0.787,0.082,-0.9999,negative
2018-11-03,0.122,0.782,0.097,-0.9996,negative
2018-11-04,0.112,0.799,0.089,-0.9996,negative
2018-11-05,0.112,0.783,0.105,-0.9957,negative
2018-11-06,0.127,0.765,0.108,-0.9995,negative
2018-11-07,0.122,0.772,0.107,-0.9991,negative
2018-11-08,0.115,0.772,0.113,-0.9573,negative
2018-11-09,0.128,0.78,0.092,-0.9998,negative
2018-11-10,0.165,0.756,0.078,-1.0,negative
2018-11-11,0.138,0.782,0.08,-0.9999,negative
2018-11-12,0.131,0.772,0.097,-0.9998,negative
2018-11-13,0.155,0.762,0.084,-0.9999,negative
2018-11-14,0.117,0.797,0.086,-0.9997,negative
2018-11-15,0.14,0.773,0.087,-0.9999,negative
2018-11-16,0.145,0.78,0.075,-0.9999,negative
2018-11-17,0.146,0.762,0.092,-0.9999,negative
2018-11-18,0.121,0.786,0.093,-0.9996,negative
2018-11-19,0.145,0.773,0.082,-0.9999,negative
2018-11-20,0.128,0.789,0.083,-0.9999,negative
2018-11-21,0.137,0.783,0.079,-0.9999,negative
2018-11-22,0.158,0.75,0.091,-0.9999,negative
2018-11-23,0.118,0.8,0.082,-0.9997,negative
2018-11-24,0.126,0.79,0.083,-0.9999,negative
2018-11-25,0.137,0.783,0.08,-0.9999,negative
2018-11-26,0.137,0.769,0.094,-0.9999,negative
2018-11-27,0.132,0.787,0.082,-0.9999,negative
2018-11-28,0.148,0.767,0.084,-0.9999,negative
2018-11-29,0.131,0.777,0.092,-0.9998,negative
2018-11-30,0.112,0.814,0.074,-0.9997,negative
2018-12-01,0.123,0.807,0.07,-0.9999,negative
2018-12-02,0.137,0.773,0.09,-0.9999,negative
2018-12-03,0.128,0.775,0.097,-0.9997,negative
2018-12-04,0.125,0.795,0.08,-0.9999,negative
2018-12-05,0.139,0.795,0.067,-0.9999,negative
2018-12-06,0.123,0.796,0.081,-0.9998,negative
2018-12-07,0.144,0.786,0.07,-1.0,negative
2018-12-08,0.119,0.814,0.067,-0.9999,negative
2018-12-09,0.081,0.856,0.063,-0.9975,negative
2018-12-10,0.136,0.779,0.085,-0.9999,negative
2018-12-11,0.113,0.801,0.086,-0.9996,negative
2018-12-12,0.13,0.773,0.097,-0.9998,negative
2018-12-13,0.123,0.799,0.077,-0.9999,negative
2018-12-14,0.146,0.782,0.072,-0.9999,negative
2018-12-15,0.101,0.833,0.066,-0.9997,negative
2018-12-16,0.147,0.768,0.085,-0.9999,negative
2018-12-17,0.111,0.792,0.097,-0.9986,negative
2018-12-18,0.129,0.798,0.073,-0.9999,negative
2018-12-19,0.142,0.77,0.088,-0.9999,negative
2018-12-20,0.137,0.791,0.071,-0.9999,negative
2018-12-21,0.123,0.786,0.092,-0.9998,negative
2018-12-22,0.14,0.775,0.085,-0.9999,negative
2018-12-23,0.149,0.756,0.095,-0.9999,negative
2018-12-24,0.137,0.752,0.111,-0.9996,negative
2018-12-25,0.145,0.765,0.09,-0.9999,negative
2018-12-26,0.114,0.802,0.084,-0.9995,negative
2018-12-27,0.125,0.803,0.072,-0.9999,negative
2018-12-28,0.13,0.793,0.077,-0.9999,negative
2018-12-29,0.15,0.757,0.093,-0.9999,negative
2018-12-30,0.14,0.753,0.107,-0.9998,negative
2018-12-31,0.148,0.741,0.112,-0.9998,negative
2019-01-01,0.152,0.743,0.104,-0.9998,negative
2019-01-02,0.127,0.782,0.091,-0.9995,negative
2019-01-03,0.109,0.836,0.055,-0.9996,negative
2019-01-04,0.136,0.791,0.073,-0.9998,negative
2019-01-05,0.123,0.814,0.063,-0.9998,negative
2019-01-06,0.121,0.818,0.061,-0.9997,negative
2019-01-07,0.168,0.757,0.075,-0.9999,negative
2019-01-08,0.129,0.792,0.079,-0.9998,negative
2019-01-09,0.148,0.779,0.073,-0.9999,negative
2019-01-10,0.147,0.774,0.079,-0.9999,negative
2019-01-11,0.156,0.763,0.081,-0.9999,negative
2019-01-12,0.112,0.803,0.084,-0.9989,negative
2019-01-13,0.111,0.802,0.086,-0.9988,negative
2019-01-14,0.136,0.781,0.083,-0.9998,negative
2019-01-15,0.139,0.764,0.097,-0.9997,negative
2019-01-16,0.139,0.767,0.094,-0.9997,negative
2019-01-17,0.158,0.757,0.084,-0.9999,negative
2019-01-18,0.143,0.788,0.069,-0.9999,negative
2019-01-19,0.135,0.779,0.087,-0.9998,negative
2019-01-20,0.13,0.768,0.101,-0.9995,negative
2019-01-21,0.125,0.789,0.087,-0.9997,negative
2019-01-22,0.155,0.774,0.071,-0.9999,negative
2019-01-23,0.104,0.835,0.061,-0.9996,negative
2019-01-24,0.09,0.849,0.061,-0.9985,negative
2019-01-25,0.124,0.808,0.067,-0.9998,negative
2019-01-26,0.144,0.771,0.085,-0.9998,negative
2019-01-27,0.098,0.787,0.115,0.9981,positive
2019-01-28,0.149,0.762,0.089,-0.9998,negative
2019-01-29,0.15,0.771,0.08,-0.9999,negative
2019-01-30,0.12,0.822,0.058,-0.9998,negative
2019-01-31,0.111,0.81,0.079,-0.9994,negative
2019-02-01,0.155,0.773,0.072,-0.9999,negative
2019-02-02,0.131,0.756,0.113,-0.9989,negative
2019-02-03,0.158,0.763,0.078,-0.9999,negative
2019-02-04,0.161,0.761,0.078,-0.9999,negative
2019-02-05,0.151,0.783,0.067,-0.9999,negative
2019-02-06,0.134,0.787,0.079,-0.9998,negative
2019-02-07,0.118,0.803,0.079,-0.9997,negative
2019-02-08,0.131,0.793,0.076,-0.9998,negative
2019-02-09,0.138,0.795,0.067,-0.9998,negative
2019-02-10,0.144,0.772,0.084,-0.9998,negative
2019-02-11,0.154,0.763,0.084,-0.9999,negative
2019-02-12,0.147,0.767,0.085,-0.9999,negative
2019-02-13,0.168,0.738,0.094,-0.9999,negative
2019-02-14,0.157,0.739,0.104,-0.9998,negative
2019-02-15,0.137,0.783,0.08,-0.9998,negative
2019-02-16,0.165,0.762,0.073,-0.9999,negative
2019-02-17,0.172,0.758,0.07,-0.9999,negative
2019-02-18,0.188,0.733,0.08,-1.0,negative
2019-02-19,0.129,0.801,0.07,-0.9998,negative
2019-02-20,0.155,0.763,0.083,-0.9999,negative
2019-02-21,0.134,0.793,0.072,-0.9998,negative
2019-02-22,0.145,0.762,0.093,-0.9998,negative
2019-02-23,0.118,0.812,0.07,-0.9996,negative
2019-02-24,0.14,0.781,0.079,-0.9999,negative
2019-02-25,0.157,0.757,0.086,-0.9999,negative
2019-02-26,0.142,0.785,0.073,-0.9999,negative
2019-02-27,0.137,0.741,0.122,-0.9963,negative
2019-02-28,0.145,0.778,0.077,-0.9999,negative
2019-03-01,0.11,0.802,0.088,-0.9986,negative
2019-03-02,0.132,0.802,0.067,-0.9998,negative
2019-03-03,0.117,0.813,0.07,-0.9997,negative
2019-03-04,0.152,0.771,0.076,-0.9999,negative
2019-03-05,0.138,0.784,0.078,-0.9998,negative
2019-03-06,0.156,0.755,0.09,-0.9999,negative
2019-03-07,0.122,0.795,0.083,-0.9996,negative
2019-03-08,0.134,0.788,0.078,-0.9998,negative
2019-03-09,0.077,0.842,0.081,-0.7789,negative
2019-03-10,0.133,0.776,0.09,-0.9997,negative
2019-03-11,0.123,0.808,0.069,-0.9998,negative
2019-03-12,0.131,0.799,0.07,-0.9998,negative
2019-03-13,0.127,0.775,0.098,-0.9995,negative
2019-03-14,0.125,0.789,0.085,-0.9996,negative
2019-03-15,0.131,0.784,0.085,-0.9997,negative
2019-03-16,0.097,0.84,0.063,-0.9994,negative
2019-03-17,0.137,0.784,0.079,-0.9998,negative
2019-03-18,0.1,0.845,0.055,-0.9992,negative
2019-03-19,0.127,0.798,0.075,-0.9998,negative
2019-03-20,0.118,0.811,0.071,-0.9997,negative
2019-03-21,0.118,0.808,0.074,-0.9997,negative
2019-03-22,0.133,0.773,0.094,-0.9997,negative
2019-03-23,0.137,0.793,0.071,-0.9999,negative
2019-03-24,0.085,0.856,0.058,-0.9986,negative
2019-03-25,0.152,0.755,0.093,-0.9998,negative
2019-03-26,0.125,0.806,0.069,-0.9998,negative
2019-03-27,0.151,0.768,0.081,-0.9999,negative
2019-03-28,0.147,0.765,0.088,-0.9998,negative
2019-03-29,0.122,0.804,0.074,-0.9997,negative
2019-03-30,0.11,0.838,0.052,-0.9997,negative
2019-03-31,0.13,0.797,0.073,-0.9998,negative
2019-04-01,0.122,0.812,0.066,-0.9998,negative
2019-04-02,0.128,0.815,0.057,-0.9999,negative
2019-04-03,0.16,0.753,0.087,-0.9999,negative
2019-04-04,0.131,0.779,0.09,-0.9997,negative
2019-04-05,0.165,0.744,0.091,-0.9999,negative
2019-04-06,0.095,0.831,0.075,-0.9977,negative
2019-04-07,0.137,0.775,0.088,-0.9998,negative
2019-04-08,0.17,0.754,0.075,-0.9999,negative
2019-04-09,0.133,0.779,0.089,-0.9997,negative
2019-04-10,0.138,0.787,0.075,-0.9998,negative
2019-04-11,0.123,0.805,0.072,-0.9997,negative
2019-04-12,0.111,0.803,0.087,-0.9991,negative
2019-04-13,0.141,0.788,0.071,-0.9999,negative
2019-04-14,0.128,0.805,0.067,-0.9998,negative
2019-04-15,0.134,0.771,0.095,-0.9997,negative
2019-04-16,0.129,0.799,0.072,-0.9998,negative
2019-04-17,0.155,0.778,0.067,-0.9999,negative
2019-04-18,0.152,0.77,0.078,-0.9999,negative
2019-04-19,0.093,0.833,0.074,-0.9973,negative
2019-04-20,0.16,0.756,0.084,-0.9999,negative
2019-04-21,0.123,0.811,0.066,-0.9998,negative
2019-04-22,0.149,0.763,0.088,-0.9999,negative
2019-04-23,0.133,0.778,0.089,-0.9997,negative
2019-04-24,0.132,0.786,0.082,-0.9998,negative
2019-04-25,0.163,0.77,0.067,-0.9999,negative
2019-04-26,0.137,0.795,0.068,-0.9999,negative
2019-04-27,0.147,0.769,0.083,-0.9999,negative
2019-04-28,0.117,0.821,0.062,-0.9998,negative
2019-04-29,0.132,0.799,0.069,-0.9999,negative
2019-04-30,0.12,0.812,0.067,-0.9998,negative
2019-05-01,0.127,0.797,0.076,-0.9998,negative
2019-05-02,0.169,0.749,0.082,-0.9999,negative
2019-05-03,0.135,0.771,0.094,-0.9998,negative
2019-05-04,0.152,0.772,0.075,-0.9999,negative
2019-05-05,0.15,0.765,0.085,-0.9999,negative
2019-05-06,0.149,0.764,0.087,-0.9999,negative
2019-05-07,0.124,0.799,0.078,-0.9997,negative
2019-05-08,0.129,0.786,0.085,-0.9997,negative
2019-05-09,0.149,0.778,0.073,-0.9999,negative
2019-05-10,0.16,0.761,0.079,-0.9999,negative
2019-05-11,0.143,0.793,0.065,-0.9999,negative
2019-05-12,0.1,0.828,0.072,-0.9993,negative
2019-05-13,0.15,0.759,0.091,-0.9999,negative
2019-05-14,0.162,0.759,0.079,-0.9999,negative
2019-05-15,0.152,0.767,0.081,-0.9999,negative
2019-05-16,0.144,0.778,0.078,-0.9999,negative
2019-05-17,0.162,0.754,0.085,-0.9999,negative
2019-05-18,0.133,0.797,0.07,-0.9999,negative
2019-05-19,0.143,0.769,0.087,-0.9998,negative
2019-05-20,0.133,0.772,0.095,-0.9997,negative
2019-05-21,0.117,0.811,0.072,-0.9996,negative
2019-05-22,0.147,0.781,0.073,-0.9999,negative
2019-05-23,0.072,0.859,0.069,0.5812,positive
2019-05-24,0.1,0.794,0.106,0.9844,positive
2019-05-25,0.121,0.78,0.099,-0.9991,negative
2019-05-26,0.157,0.751,0.092,-0.9999,negative
2019-05-27,0.149,0.766,0.085,-0.9999,negative
2019-05-28,0.134,0.803,0.062,-0.9999,negative
2019-05-29,0.157,0.752,0.091,-0.9999,negative
2019-05-30,0.126,0.805,0.068,-0.9998,negative
2019-05-31,0.108,0.818,0.074,-0.9992,negative
2019-06-01,0.1,0.819,0.081,-0.9989,negative
2019-06-02,0.147,0.779,0.074,-0.9999,negative
2019-06-03,0.156,0.774,0.07,-0.9999,negative
2019-06-04,0.132,0.785,0.082,-0.9998,negative
2019-06-05,0.141,0.77,0.089,-0.9998,negative
2019-06-06,0.141,0.777,0.081,-0.9999,negative
2019-06-07,0.163,0.76,0.077,-0.9999,negative
2019-06-08,0.154,0.763,0.083,-0.9999,negative
2019-06-09,0.15,0.761,0.089,-0.9999,negative
2019-06-10,0.139,0.781,0.08,-0.9999,negative
2019-06-11,0.156,0.789,0.055,-0.9999,negative
2019-06-12,0.095,0.829,0.076,-0.9983,negative
2019-06-13,0.15,0.773,0.077,-0.9999,negative
2019-06-14,0.135,0.793,0.072,-0.9998,negative
2019-06-15,0.12,0.803,0.078,-0.9996,negative
2019-06-16,0.139,0.771,0.09,-0.9998,negative
2019-06-17,0.136,0.782,0.082,-0.9998,negative
2019-06-18,0.143,0.762,0.095,-0.9998,negative
2019-06-19,0.149,0.763,0.088,-0.9999,negative
2019-06-20,0.119,0.812,0.069,-0.9997,negative
2019-06-21,0.137,0.789,0.074,-0.9999,negative
2019-06-22,0.143,0.767,0.09,-0.9998,negative
2019-06-23,0.168,0.759,0.073,-0.9999,negative
2019-06-24,0.178,0.739,0.083,-0.9999,negative
2019-06-25,0.115,0.827,0.058,-0.9997,negative
2019-06-26,0.139,0.771,0.089,-0.9998,negative
2019-06-27,0.132,0.786,0.082,-0.9998,negative
2019-06-28,0.143,0.778,0.079,-0.9999,negative
2019-06-29,0.139,0.777,0.084,-0.9998,negative
2019-06-30,0.126,0.811,0.063,-0.9998,negative
2019-07-01,0.124,0.806,0.071,-0.9998,negative
2019-07-02,0.139,0.784,0.077,-0.9999,negative
2019-07-03,0.114,0.809,0.077,-0.9993,negative
2019-07-04,0.137,0.774,0.089,-0.9998,negative
2019-07-05,0.143,0.776,0.082,-0.9999,negative
2019-07-06,0.112,0.795,0.093,-0.998,negative
2019-07-07,0.135,0.782,0.083,-0.9998,negative
2019-07-08,0.144,0.764,0.092,-0.9998,negative
2019-07-09,0.14,0.776,0.084,-0.9999,negative
2019-07-10,0.123,0.802,0.075,-0.9997,negative
2019-07-11,0.145,0.784,0.071,-0.9999,negative
2019-07-12,0.117,0.794,0.089,-0.9994,negative
2019-07-13,0.161,0.759,0.081,-0.9999,negative
2019-07-14,0.147,0.774,0.079,-0.9999,negative
2019-07-15,0.089,0.848,0.063,-0.9973,negative
2019-07-16,0.14,0.781,0.079,-0.9999,negative
2019-07-17,0.15,0.768,0.082,-0.9999,negative
2019-07-18,0.163,0.753,0.084,-0.9999,negative
2019-07-19,0.163,0.746,0.091,-0.9999,negative
2019-07-20,0.16,0.766,0.074,-0.9999,negative
2019-07-21,0.141,0.771,0.088,-0.9997,negative
2019-07-22,0.146,0.775,0.079,-0.9999,negative
2019-07-23,0.154,0.76,0.086,-0.9999,negative
2019-07-24,0.134,0.792,0.074,-0.9998,negative
2019-07-25,0.137,0.775,0.087,-0.9998,negative
2019-07-26,0.137,0.776,0.087,-0.9998,negative
2019-07-27,0.119,0.792,0.09,-0.9993,negative
2019-07-28,0.142,0.763,0.095,-0.9998,negative
2019-07-29,0.133,0.776,0.09,-0.9997,negative
2019-07-30,0.116,0.819,0.065,-0.9997,negative
2019-07-31,0.133,0.763,0.104,-0.9995,negative
2019-08-01,0.132,0.783,0.084,-0.9998,negative
2019-08-02,0.142,0.774,0.084,-0.9999,negative
2019-08-03,0.141,0.779,0.08,-0.9999,negative
2019-08-04,0.159,0.755,0.086,-0.9999,negative
2019-08-05,0.123,0.802,0.075,-0.9997,negative
2019-08-06,0.089,0.832,0.079,-0.9937,negative
2019-08-07,0.127,0.802,0.072,-0.9998,negative
2019-08-08,0.132,0.78,0.088,-0.9997,negative
2019-08-09,0.117,0.8,0.083,-0.9995,negative
2019-08-10,0.168,0.73,0.103,-0.9999,negative
2019-08-11,0.117,0.807,0.076,-0.9997,negative
2019-08-12,0.157,0.746,0.096,-0.9999,negative
2019-08-13,0.093,0.82,0.087,-0.9941,negative
2019-08-14,0.125,0.789,0.087,-0.9996,negative
2019-08-15,0.109,0.797,0.095,-0.9986,negative
2019-08-16,0.092,0.8,0.108,0.9979,positive
2019-08-17,0.123,0.789,0.088,-0.9997,negative
2019-08-18,0.141,0.775,0.084,-0.9998,negative
2019-08-19,0.152,0.768,0.08,-0.9999,negative
2019-08-20,0.122,0.797,0.081,-0.9997,negative
2019-08-21,0.122,0.795,0.084,-0.9996,negative
2019-08-22,0.131,0.779,0.091,-0.9997,negative
2019-08-23,0.154,0.761,0.085,-0.9999,negative
2019-08-24,0.087,0.858,0.056,-0.9989,negative
2019-08-25,0.141,0.772,0.087,-0.9998,negative
2019-08-26,0.127,0.79,0.084,-0.9997,negative
2019-08-27,0.131,0.793,0.076,-0.9998,negative
2019-08-28,0.127,0.794,0.079,-0.9998,negative
2019-08-29,0.124,0.812,0.064,-0.9998,negative
2019-08-30,0.121,0.787,0.091,-0.9994,negative
2019-08-31,0.108,0.827,0.065,-0.9997,negative
2019-09-01,0.135,0.771,0.094,-0.9997,negative
2019-09-02,0.132,0.786,0.082,-0.9998,negative
2019-09-03,0.134,0.762,0.105,-0.9995,negative
2019-09-04,0.135,0.774,0.091,-0.9998,negative
2019-09-05,0.135,0.771,0.095,-0.9997,negative
2019-09-06,0.102,0.808,0.089,-0.9971,negative
2019-09-07,0.146,0.763,0.091,-0.9998,negative
2019-09-08,0.141,0.774,0.085,-0.9998,negative
2019-09-09,0.107,0.791,0.101,-0.9939,negative
2019-09-10,0.103,0.823,0.075,-0.9993,negative
2019-09-11,0.145,0.765,0.09,-0.9998,negative
2019-09-12,0.118,0.795,0.088,-0.9993,negative
2019-09-13,0.102,0.826,0.072,-0.9994,negative
2019-09-14,0.129,0.794,0.077,-0.9998,negative
2019-09-15,0.117,0.813,0.07,-0.9997,negative
